org_name_fi,org_name_en,org_name_sv,org_code,unit_main_code,unit_sub_code,unit_name,org_isni,org_csc
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2296100,Lapin yliopistorahasto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2297100,Kansainväliset asiat,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2297500,Uarctic-verkosto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,229800,2298400,Henkilöstöasiat,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,229800,2298801,Kulttuurilähtöinen palvelumuotoilu -tohtoriohjelma,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,229800,2298802,Pohjoiset kulttuurit ja kestävä luonnonvarapolitiikka,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,229800,2298803,Yhteisöt ja muuttuva työ,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,229800,2298804,Tieteenfilosofia ja tutkijantaidot,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2299010,Kasvatustieteiden opetuksen ja tutkimuksen rahasto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2299020,Oikeustieteiden opetuksen ja tutkimuksen rahasto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2299030,Taiteiden opetuksen ja tutkimuksen rahasto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2299040,Yhteiskuntatieteiden opetuksen ja tutkimuksen rahasto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2299050,Arktisen opetuksen ja tutkimuksen rahasto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2299100,Lapin yliopiston profilointirahasto,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,,,http://isni.org/isni/0000000105333048,1150
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A100A,PÄÄT Tiedekunnan yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A110A,PÄÄT Kanslia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A120A,PÄÄT Tiedekunnan opintopalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A130A,PÄÄT KTK-yleisopinnot,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A200A,PÄÄT Talouden ja yritysjuridiikan laitos,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A210A,PÄÄT Laskentatoimi,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A220A,PÄÄT Rahoitus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A230A,PÄÄT Strategiatutkimus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A240A,PÄÄT Yritysjuridiikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A250A,PÄÄT Talousjohtaminen (KTK),,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A300A,PÄÄT Johtamisen ja kv-liiketoiminnan lai,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A310A,PÄÄT Hankintojen johtaminen,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A320A,PÄÄT Johtaminen ja organisaatiot,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A330A,PÄÄT Kansainvälinen markkinointi,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A340A,PÄÄT Tietojohtaminen,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A350A,PÄÄT MSIS,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A360E,PÄÄTLahden yksikkö,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A365A,PÄÄT Tietojohtaminen ja johtajuus (KTM),,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A370A,PÄÄT Johtaminen (KTK),,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A380A,PÄÄT Kv-liiketoiminta (KTK),,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A390A,PÄÄT Strateginen johtaminen (KTM),,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A410A,PÄÄT Nordi / KATI,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23A500A,PÄÄT TBRC/KATI,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B100A,Teknillisen tiedekunnan yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B101A,PÄÄT Hybridilaboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B102A,"Yk-lisät,Tekn.tdk yhteiset",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B110A,Toimistopalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B111A,PÄÄT Toimistopalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B120A,Opintopalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B130A,PÄÄT Tekniset palvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B131A,PÄÄT Elektroniikan suunnittelukeskus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B132A,PÄÄT Mekaniikkapaja,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B133A,PÄÄT TEPA Energia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B134A,PÄÄT TEPA Kemia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B135A,PÄÄT TEPA Metalli,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B140A,Kielikeskus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B141A,PÄÄT Kielikeskus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B150A,PÄÄT CST,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B170A,PÄÄT LUT voima,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B200A,LUT School of Energy Systems yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B201A,"Yk-lisät, LES",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B210A,Energiatekniikan laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B211A,Lämpö- ja virtaustekniikan laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B212A,Teknillinen termodynamiikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B213A,Virtaustekniikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B214A,Uusiutuvien energiajärjestelmien laborat,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B215A,PÄÄT Ydinvoimatekniikan laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B216A,PÄÄT Ydinturvallisuuden tutkimusyksikkö,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B217A,Ydintekniikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B220G,Bioenergian laboratorio/Mikkeli,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B221J,PÄÄT Energia/Varkaus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B230A,Sähkötekniikan laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B231A,Sähkömarkkinalaboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B232A,Sähkönkäyttötekniikan laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B233A,CDMC-laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B234A,Säätö- ja digitaalitekniikan laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B235A,Sovelletun elektroniikan laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B236A,PÄÄT Sähkömekaaniset järjestelmät,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B237A,Aurinkotalousprofessuuri,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B240A,"Kestävyystutkimus, Lappeenranta",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B241E,"Kestävyystutkimus, Lahti",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B241G,PÄÄT Vihreä kemia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B250A,LUT Kone yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B250G,PÄÄT Materiaalitekniikka/Mikkeli,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B251A,Hitsaustekniikan laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B252N,Koneteknologia/Turku,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B253A,Lasertyöstö,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B254A,Tuotantotekniikan laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B255A,Koneensuunnittelun laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B256A,Teräsrakenteiden laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B257C,Kuitukomposiittilaboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B258A,Konedynamiikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B259A,Älykkäiden koneiden laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B260G,PÄÄT LUT Savo,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B290A,LUT Voima,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B2AAA,Alusta LES Reflex,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B2ABA,Alusta LES SIM,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B2ACA,Alusta LES RE-SOURSE,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B2ADA,Alusta LES DIGI-USER,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B2AEA,Alusta LES SAWE,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B2AFA,Alusta LES RED,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B300A,LUT Kemia yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B301A,CST,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B302A,Analyysipalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B303A,LENS tekniset palvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B304A,Matematiikan ja fysiikan laitoksen yht,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B305A,"Opetus, laskennallinen tekniikka",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B306A,"Opetus, kemian tekniikka",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B308A,"Yk-lisät, LENS",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B309A,School of Engineering Science yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B310A,PÄÄT Kemia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B311A,PÄÄT Teknillinen kemia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B312A,PÄÄT Membraanitekniikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B320A,PÄÄT Yksikköoperaatiot,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B321A,PÄÄT Tuote- ja prosessikehitys,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B322A,PÄÄT Systeemitekniikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B323A,PÄÄT Fysikaalinen kemia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B324A,PÄÄT Kiinteä/neste-erotus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B325A,PÄÄT Virtausprosessi,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B326A,PÄÄT Erotustekniikka ja prosessi-integro,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B330A,PÄÄT Kuitu- ja paperitekniikan laborator,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B331A,PÄÄT Paperinjalostus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B340H,PÄÄT Fiber Tech -tutkimusyksikkö/Savonli,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B351A,Kemialliset erotustekniikat,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B352A,Membraanitekniikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B353A,Termiset yksikköoperaatiot,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B354A,Kiinteä/neste-erotus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B361A,Prosessikehitys,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B362A,Virtausprosessit,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B363A,Erotuskonseptit,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B364A,PÄÄT Biomateriaalit,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B365A,Kemiallinen metrologia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B371G,Vihreä kemia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B380A,Inversio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B381A,Laskennallinen materiaalitiede,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B382A,Kiinteän aineen fysiikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B383H,Materiaalifysiikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B385A,Optoelektroniikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B386A,Konenäkö ja hahmontunnistus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B387D,PÄÄT Konenäkö ja hahmotunnistus Kouvola,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B388A,PÄÄT Kemiallinen metrologia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B390A,CEID-keskus yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B391J,Varkaus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B3AAA,Alusta LENS Reflex,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B3ABA,Alusta LENS SIM,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B3ACA,Alusta LENS RE-SOURSE,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B3ADA,Alusta LENS DIGI-USER,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B3AEA,Alusta LENS SAWE,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B3AFA,Alusta LENS RED,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B400A,PÄÄT LUT Kone yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B410A,PÄÄT Hitsaustekniikan laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B411N,PÄÄT Koneteknologia/Turku,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B412A,PÄÄT Lasertyöstö,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B413G,PÄÄT Materiaalitekniikka/Mikkeli,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B420A,PÄÄT Konepajan ja levytyötekniikan labor,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B430A,PÄÄT Koneensuunnittelun laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B440A,PÄÄT Teräsrakenteiden laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B450C,PÄÄT Kuitukomposiittilaboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B460A,PÄÄT Konedynamiikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B470A,PÄÄT Älykkäiden koneiden laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B500A,PÄÄT Matematiikan ja fysiikan laitokset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B505A,PÄÄT Mafy yhteiset opetus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B510A,PÄÄT Inversio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B511G,PÄÄT Materiaalitekniikka/Mikkeli,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B515A,PÄÄT Laskennallinen materiaalitiede,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B520A,PÄÄT Materiaalifysiikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B525A,PÄÄT Optoelektroniikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B530A,PÄÄT Konenäkö ja hahmotunnistus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B531D,PÄÄT Konenäkö ja hahmontunnistus Kouvola,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B600A,PÄÄT CEID-keskus yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B610A,PÄÄT Älykkäiden koneiden laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23B620J,PÄÄT Varkaus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C100A,PÄÄT Tiedekunnan hallintopalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C110A,PÄÄT Tiedekunnan opintopalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C120A,PÄÄT Tiedekunnan yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C200A,PÄÄT Tuotantotalouden osaston yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C210A,PÄÄT Teollisen markkinoinnin ja kansainv,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C211A,PÄÄT Kansainväliset toiminnot,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C212A,PÄÄT Teollinen markkinointi,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C220A,PÄÄT Toimitusketjun johtamisen laborator,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C221A,PÄÄT Toimitusketjun johtaminen/TBRC,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C230A,PÄÄT Teollisuustalouden laboratorio yhte,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C231A,PÄÄT Teollisuustalous,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C232A,PÄÄT Päätöksenteontukisysteemit,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C233A,PÄÄT Kustannusjohtaminen,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C234A,PÄÄT Teknologiayrittäjyys,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C235A,PÄÄT Tietojohtaminen/tuotantotalous,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C236A,PÄÄT Innovaatio- ja teknologiajohtaminen,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C240A,PÄÄT Ryhmäpäätöksenteon ja teknologian j,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C241M,PÄÄT Tuotantotalous/Lapua,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C250E,PÄÄT Lahti/School of Innovation,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C260D,PÄÄT Tuotantotalous/Kouvola yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C261D,PÄÄT Tuotantotalous/Kouvola,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C262D,PÄÄT Rautatielogistiikka/Kouvola,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C270A,PÄÄT Innovaatio- ja teknologiajohtaminen,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C271A,PÄÄT Innovaatio- ja teknologiajohtaminen,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C272A,PÄÄT Innovaatio- ja teknolog./TBRC,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C281A,PÄÄT Tieto- ja kustannusjohtaminen,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C283A,PÄÄT Tieto- ja kustannusjohtaminen/TBRC,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C300A,PÄÄT Ohjelmistotuotanto ja tiedonhallint,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C310A,PÄÄT Tietoliikenneohjelmistojen laborato,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C320A,PÄÄT Konenäön ja hahmontunnistuksen labo,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C321D,PÄÄT Tietoyhteiskunnan teknologiat/Kouvo,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C330A,PÄÄT Ohjelmistotekniikan laboratorio,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C340A,PÄÄT Tietojohtaminen/tuta,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C400A,PÄÄT Innovaatiojohtaminen,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C500A,PÄÄT Arvoverkostojen johtaminen,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C600D,PÄÄT Kouvolan yksikkö,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C700E,PÄÄT Lahti School of Innovation,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23C800A,PÄÄT Ohjelmistotutanto ja tiedonhallinta,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E100A,Kanslia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E101A,Opintopalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E102A,Schoolin yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E103A,"Yk-lisät, LBM",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E110A,"Strategy,management and accounting",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E120A,"International business,marketing,entrepr",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E121G,IBME/Mikkeli,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E130A,Innovation and software,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E140A,Operations management and systems engine,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E150E,"Internat business,marketing,entrep/LAHTI",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E151E,Innovation and software/LAHTI,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E152E,Operations management and systems/LAHTI,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E153E,Lahti/common,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E160D,Innovation and software/KOUVOLA,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E161D,Operations management and system/KOUVOLA,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E162D,Kouvola/common,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E163D,Kouvola,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E170A,Etelä-Karjala-instituutti,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E180A,IEM Yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E181A,Software Engineering,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E182A,Innovation Management,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E183A,Cost Management,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E184A,Systems Engineering,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E185A,Supply Chain Management,,
